run_date,prediction_date,ticker,rank_bucket,agreement_status,suggested_action,reason,current_price,ensemble_score,ensemble_rank,ensemble_percentile,model_count,top_decile_model_count,top_5pct_model_count,best_model_score,best_model_percentile
2026-05-08T20:27:33Z,2026-05-07,WING,TOP_3_PERCENT,VERY STRONG (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,134.88,0.5818623602390289,94,1.9689987431922915,3,1,1,0.7602589130401611,0.02094679514034353
2026-05-08T20:27:33Z,2026-05-07,ESGL,TOP_3_PERCENT,VERY STRONG (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,2.13,0.5812027454376221,97,2.031839128613322,3,1,1,0.6148543357849121,1.1730205278592376
2026-05-08T20:27:33Z,2026-05-07,WNW,TOP_3_PERCENT,VERY STRONG (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,3.67,0.580932100613912,101,2.1156263091746963,3,1,1,0.6135655045509338,0.795978215333054
2026-05-08T20:27:33Z,2026-05-07,OLOX,TOP_3_PERCENT,VERY STRONG (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,4.576,0.5787887175877889,109,2.2832006702974446,3,1,1,0.6183881163597107,0.5236698785085881
2026-05-08T20:27:33Z,2026-05-07,BBGI,TOP_3_PERCENT,VERY STRONG (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,17.46,0.5785150726636251,110,2.304147465437788,3,1,1,0.6162497997283936,1.235860913280268
2026-05-08T20:27:33Z,2026-05-07,AZI,TOP_3_PERCENT,VERY STRONG (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,1.26,0.5784681439399719,111,2.3250942605781315,3,1,1,0.6233485341072083,1.5291160452450776
2026-05-08T20:27:33Z,2026-05-07,VTIX,TOP_5_PERCENT,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,3.97,0.5704634388287863,156,3.2677000418935904,3,1,1,0.7016676664352417,0.8378718056137411
2026-05-08T20:27:33Z,2026-05-07,AIFF,TOP_5_PERCENT,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,1.9,0.5702255566914877,157,3.2886468370339337,3,1,1,0.6086485981941223,1.6966904063678256
2026-05-08T20:27:33Z,2026-05-07,TMDX,TOP_5_PERCENT,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,72.9,0.5700870851675669,159,3.330540427314621,3,1,1,0.7536154389381409,0.08378718056137412
2026-05-08T20:27:33Z,2026-05-07,CDIO,TOP_5_PERCENT,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,1.81,0.5680203437805176,168,3.5190615835777126,3,1,1,0.6009613275527954,1.6757436112274822
2026-05-08T20:27:33Z,2026-05-07,JDZG,TOP_5_PERCENT,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,1.43,0.5676865776379904,171,3.5819019689987432,3,1,1,0.5957841873168945,0.7750314201927105
2026-05-08T20:27:33Z,2026-05-07,RMSG,TOP_5_PERCENT,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,1.79,0.5669429500897726,176,3.686635944700461,3,1,1,0.6074506640434265,0.7121910347716799
2026-05-08T20:27:33Z,2026-05-07,UI,TOP_5_PERCENT,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,926.69,0.5664239724477133,182,3.812316715542522,3,1,1,0.6875877380371094,1.6547968160871387
2026-05-08T20:27:33Z,2026-05-07,QNCX,TOP_5_PERCENT,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,1.3,0.5659259160359701,185,3.8751571009635524,3,1,1,0.5967618823051453,1.8433179723502304
2026-05-08T20:27:33Z,2026-05-07,ANGI,TOP_5_PERCENT,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,5.24,0.5655601521333059,187,3.9170506912442398,3,1,1,0.7163457870483398,0.397989107666527
2026-05-08T20:27:33Z,2026-05-07,BW,TOP_5_PERCENT,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,14.84,0.5631386935710907,205,4.294093003770423,3,1,1,0.7142987251281738,0.4398826979472141
2026-05-08T20:27:33Z,2026-05-07,TRDA,TOP_5_PERCENT,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,6.85,0.5629408756891886,209,4.377880184331797,3,1,1,0.6202203631401062,2.9953917050691246
2026-05-08T20:27:33Z,2026-05-07,FLS,TOP_5_PERCENT,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,71.54,0.5622787276903788,212,4.440720569752828,3,1,1,0.6971151232719421,0.2304147465437788
2026-05-08T20:27:33Z,2026-05-07,MKDW,TOP_5_PERCENT,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,7.365,0.561404307683309,217,4.545454545454546,3,1,1,0.6096706390380859,1.6338500209467952
2026-05-08T20:27:33Z,2026-05-07,RDAC,TOP_5_PERCENT,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,7.63,0.5612295468648275,218,4.566401340594889,3,1,1,0.59532231092453,1.4872224549643904
2026-05-08T20:27:33Z,2026-05-07,KVYO,TOP_5_PERCENT,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,15.77,0.5601498583952585,223,4.671135316296606,3,1,1,0.6757110953330994,2.429828236279849
2026-05-08T20:27:33Z,2026-05-07,JELD,TOP_5_PERCENT,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,1.69,0.5599997738997141,225,4.713028906577294,3,1,1,0.6724700927734375,2.8278173439463763
2026-05-08T20:27:33Z,2026-05-07,POET,TOP_5_PERCENT,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,9.58,0.559948742389679,227,4.754922496857981,3,1,1,0.6199948787689209,4.021784666945957
2026-05-08T20:27:33Z,2026-05-07,COKE,TOP_5_PERCENT,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,177.61,0.5597601334253947,229,4.796816087138668,3,1,1,0.7502992749214172,0.12568077084206117
2026-05-08T20:27:33Z,2026-05-07,FLY,TOP_5_PERCENT,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,32.36,0.55972753961881,230,4.817762882279012,3,1,1,0.7061535120010376,0.6702974444909929
2026-05-08T20:27:33Z,2026-05-07,GRCE,TOP_5_PERCENT,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,2.25,0.5595375696818033,232,4.859656472559698,3,1,0,0.6226598620414734,5.341432760787599
2026-05-08T20:27:33Z,2026-05-07,SITM,TOP_DECILE,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,797.31,0.5591948926448822,239,5.006284038542103,3,1,1,0.6631104946136475,3.896103896103896
2026-05-08T20:27:33Z,2026-05-07,LESL,TOP_DECILE,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,1.43,0.5588095088799795,240,5.027230833682447,3,1,1,0.6246334910392761,4.105571847507331
2026-05-08T20:27:33Z,2026-05-07,CHYM,TOP_DECILE,STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,19.01,0.5583726664384207,241,5.04817762882279,3,2,1,0.6748999357223511,2.3250942605781315
2026-05-08T20:27:33Z,2026-05-07,BIRD,TOP_DECILE,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,6.22,0.5582195123036703,242,5.0691244239631335,3,1,1,0.5935502052307129,1.4243820695433598
2026-05-08T20:27:33Z,2026-05-07,CTEV,TOP_DECILE,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,24.21,0.5581192572911581,243,5.090071219103478,3,1,1,0.6876969337463379,1.0054461667364893
2026-05-08T20:27:33Z,2026-05-07,ICHR,TOP_DECILE,STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,71.23,0.558114359776179,244,5.111018014243821,3,2,1,0.6802617907524109,1.822371177209887
2026-05-08T20:27:33Z,2026-05-07,ADTN,TOP_DECILE,STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,14.55,0.5577688614527384,245,5.131964809384164,3,2,1,0.6811401844024658,2.031839128613322
2026-05-08T20:27:33Z,2026-05-07,LDOS,TOP_DECILE,STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,131.26,0.5577582816282908,246,5.152911604524507,3,2,1,0.6782405376434326,2.0946795140343526
2026-05-08T20:27:33Z,2026-05-07,AEIS,TOP_DECILE,STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,351.94,0.557632178068161,247,5.1738583996648515,3,2,1,0.652819812297821,4.775869291998324
2026-05-08T20:27:33Z,2026-05-07,ZGM,TOP_DECILE,STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,2.88,0.5575803716977438,248,5.194805194805195,3,2,0,0.651200532913208,5.299539170506913
2026-05-08T20:27:33Z,2026-05-07,GPRO,TOP_DECILE,STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,1.39,0.5568269789218903,249,5.215751989945538,3,2,0,0.6289534568786621,5.1738583996648515
2026-05-08T20:27:33Z,2026-05-07,AKAN,TOP_DECILE,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,37.19,0.5567373434702555,250,5.236698785085882,3,1,1,0.5755369663238525,0.8169250104733976
2026-05-08T20:27:33Z,2026-05-07,DTCK,TOP_DECILE,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,1.0055,0.5566580096880595,251,5.257645580226225,3,1,1,0.604229211807251,1.864264767490574
2026-05-08T20:27:33Z,2026-05-07,REAL,TOP_DECILE,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,12.4,0.5565169056256613,252,5.278592375366569,3,1,1,0.6903218626976013,0.6702974444909929
2026-05-08T20:27:33Z,2026-05-07,AIRE,TOP_DECILE,STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,2.575,0.5562187333901724,253,5.299539170506913,3,2,0,0.6334314346313477,6.451612903225806
2026-05-08T20:27:33Z,2026-05-07,ODD,TOP_DECILE,STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,14.89,0.5561812321345011,254,5.320485965647256,3,2,0,0.6281271576881409,7.6036866359447
2026-05-08T20:27:33Z,2026-05-07,BZAI,TOP_DECILE,STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,1.83,0.5561727285385132,255,5.341432760787599,3,2,1,0.6323636770248413,4.39882697947214
2026-05-08T20:27:33Z,2026-05-07,HCTI,TOP_DECILE,STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,2.32,0.5561201969782511,256,5.3623795559279435,3,2,1,0.6871795654296875,1.0892333472978635
2026-05-08T20:27:33Z,2026-05-07,MSLE,TOP_DECILE,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,7.14,0.5559669633706411,257,5.383326351068287,3,1,1,0.659877598285675,4.168412232928362
2026-05-08T20:27:33Z,2026-05-07,JTAI,TOP_DECILE,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,7.555,0.5558806558450063,258,5.40427314620863,3,1,1,0.6114020943641663,4.063678257226644
2026-05-08T20:27:33Z,2026-05-07,SHLS,TOP_DECILE,STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,7.84,0.5555524031321207,259,5.425219941348973,3,2,0,0.6436324715614319,5.969836614997905
2026-05-08T20:27:33Z,2026-05-07,YYGH,TOP_DECILE,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,1.12,0.5555439392725626,260,5.446166736489317,3,1,1,0.6087917685508728,2.471721826560536
2026-05-08T20:27:33Z,2026-05-07,BAND,TOP_DECILE,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,48.58,0.554815004269282,261,5.467113531629661,3,1,1,0.6163455843925476,4.964390448261416
2026-05-08T20:27:33Z,2026-05-07,EFOR,TOP_DECILE,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,20.87,0.5547487239042918,262,5.488060326770004,3,1,0,0.6455820798873901,6.032677000418936
2026-05-08T20:27:33Z,2026-05-07,KLRS,TOP_DECILE,STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,5.15,0.5544425249099731,263,5.509007121910348,3,2,1,0.6507954001426697,4.922496857980729
2026-05-08T20:27:33Z,2026-05-07,UPXI,TOP_DECILE,STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,1.34,0.5542187392711639,264,5.529953917050691,3,2,1,0.6434866786003113,3.854210305823209
2026-05-08T20:27:33Z,2026-05-07,MODD,TOP_DECILE,STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,3.95,0.553982655207316,265,5.5509007121910345,3,2,0,0.6401410102844238,6.346878927524089
2026-05-08T20:27:33Z,2026-05-07,SEGG,TOP_DECILE,VERY STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,1.39,0.553894986708959,266,5.571847507331379,3,2,2,0.6595409512519836,3.665689149560117
2026-05-08T20:27:33Z,2026-05-07,ZNTL,TOP_DECILE,STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,4.23,0.5538049638271332,267,5.592794302471722,3,2,0,0.6373336911201477,5.488060326770004
2026-05-08T20:27:33Z,2026-05-07,UK,TOP_DECILE,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,3.28,0.5535529851913452,268,5.613741097612065,3,1,1,0.6058369278907776,0.6493506493506493
2026-05-08T20:27:33Z,2026-05-07,IAG,TOP_DECILE,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,18.34,0.5533436238765717,269,5.6346878927524084,3,1,1,0.6761714816093445,2.2413070800167576
2026-05-08T20:27:33Z,2026-05-07,BL,TOP_DECILE,STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,31.17,0.5532079637050629,270,5.655634687892753,3,2,1,0.6841121912002563,1.4034352744030163
2026-05-08T20:27:33Z,2026-05-07,HII,TOP_DECILE,STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,314.72,0.5532070597012838,271,5.676581483033096,3,2,0,0.6415108442306519,6.765814830330959
2026-05-08T20:27:33Z,2026-05-07,AMPL,TOP_DECILE,STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,5.91,0.5531685451666514,272,5.697528278173439,3,2,1,0.6700791120529175,3.100125680770842
2026-05-08T20:27:33Z,2026-05-07,NVTS,TOP_DECILE,STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,15.79,0.5531434714794159,273,5.718475073313783,3,2,0,0.6231179237365723,6.5982404692082115
2026-05-08T20:27:33Z,2026-05-07,PSIX,TOP_DECILE,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,71.99,0.5530573626359304,274,5.7394218684541265,3,1,1,0.6590940952301025,3.854210305823209
2026-05-08T20:27:33Z,2026-05-07,LULU,TOP_DECILE,STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,133.59,0.553033729394277,275,5.76036866359447,3,2,1,0.6891090869903564,0.8588186007540847
2026-05-08T20:27:33Z,2026-05-07,NICE,TOP_DECILE,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,95.64,0.5529011686642965,276,5.781315458734814,3,1,1,0.6580098271369934,4.021784666945957
2026-05-08T20:27:33Z,2026-05-07,AOSL,TOP_DECILE,STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,37.44,0.5528539518515269,277,5.802262253875157,3,2,1,0.6859203577041626,1.2568077084206117
2026-05-08T20:27:33Z,2026-05-07,ALMU,TOP_DECILE,STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,23.97,0.5526158014933268,278,5.8232090490155,3,2,1,0.6891545057296753,0.8378718056137411
2026-05-08T20:27:33Z,2026-05-07,BKNG,TOP_DECILE,VERY STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,171.28,0.5525715053081512,279,5.8441558441558445,3,2,2,0.6642795205116272,3.7704231252618348
2026-05-08T20:27:33Z,2026-05-07,IXHL,TOP_DECILE,VERY STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,4.8,0.5525206029415131,280,5.865102639296188,3,2,2,0.6544647216796875,4.461667364893171
2026-05-08T20:27:33Z,2026-05-07,IRWD,TOP_DECILE,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,4.17,0.5524837672710419,281,5.886049434436531,3,1,1,0.7016972303390503,0.8169250104733976
2026-05-08T20:27:33Z,2026-05-07,MTC,TOP_DECILE,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,7.02,0.5524773399035136,282,5.906996229576874,3,1,1,0.6563596725463867,4.671135316296606
2026-05-08T20:27:33Z,2026-05-07,OPTX,TOP_DECILE,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,7.05,0.5523840586344401,283,5.9279430247172185,3,1,0,0.6453378796577454,5.613741097612065
2026-05-08T20:27:33Z,2026-05-07,INDP,TOP_DECILE,STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,2.03,0.5521053473154703,284,5.948889819857562,3,2,1,0.6610631942749023,4.042731462086301
2026-05-08T20:27:33Z,2026-05-07,ERII,TOP_DECILE,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,9.43,0.5519259969393412,285,5.969836614997905,3,1,1,0.6736198663711548,2.5555090071219104
2026-05-08T20:27:33Z,2026-05-07,LCUT,TOP_DECILE,STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,7.19,0.5518028537432352,286,5.990783410138249,3,2,0,0.6213160157203674,5.8232090490155
2026-05-08T20:27:33Z,2026-05-07,RIVN,TOP_DECILE,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,14.18,0.5516483386357626,287,6.011730205278592,3,1,1,0.675707995891571,2.450775031420193
2026-05-08T20:27:33Z,2026-05-07,VEEE,TOP_DECILE,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,6.43,0.551561047633489,288,6.032677000418936,3,1,1,0.6145747303962708,0.20946795140343527
2026-05-08T20:27:33Z,2026-05-07,MNKD,TOP_DECILE,STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,3.55,0.5514638622601827,289,6.05362379555928,3,2,0,0.630573034286499,8.399664851277754
2026-05-08T20:27:33Z,2026-05-07,PTLE,TOP_DECILE,STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,5.61,0.5514121850331625,290,6.074570590699623,3,2,0,0.6286543011665344,7.582739840804357
2026-05-08T20:27:33Z,2026-05-07,TEM,TOP_DECILE,STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,49.47,0.5514044364293417,291,6.095517385839966,3,2,0,0.6343988180160522,7.708420611646418
2026-05-08T20:27:33Z,2026-05-07,FIEE,TOP_DECILE,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,6.45,0.551404188076655,292,6.11646418098031,3,1,1,0.690115749835968,1.4034352744030163
2026-05-08T20:27:33Z,2026-05-07,EOSE,TOP_DECILE,STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,6.36,0.5513435403505961,293,6.137410976120654,3,2,0,0.64275723695755,6.032677000418936
2026-05-08T20:27:33Z,2026-05-07,GURE,TOP_DECILE,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,3.61,0.5513212382793427,294,6.158357771260997,3,1,0,0.6118614673614502,5.571847507331379
2026-05-08T20:27:33Z,2026-05-07,KLAC,TOP_DECILE,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,1763.25,0.5511057277520498,295,6.17930456640134,3,1,1,0.5908378958702087,3.2048596564725598
2026-05-08T20:27:33Z,2026-05-07,FWRD,TOP_DECILE,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,17.33,0.5509264767169952,296,6.200251361541684,3,1,1,0.6837568283081055,1.948051948051948
2026-05-08T20:27:33Z,2026-05-07,MNTS,TOP_DECILE,STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,4.41,0.5508110026518503,297,6.221198156682028,3,2,1,0.6609540581703186,4.084625052366988
2026-05-08T20:27:33Z,2026-05-07,ORIC,TOP_DECILE,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,8.81,0.5507347385088602,298,6.242144951822371,3,1,1,0.6732120513916016,2.702136573104315
2026-05-08T20:27:33Z,2026-05-07,AIOS,TOP_DECILE,VERY STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,19.35,0.5506895979245504,299,6.263091746962715,3,2,2,0.6595221757888794,3.372434017595308
